cod_sku,denumire,categorie,producator,garantie_luni,status,depozit,oras_depozit,tara_depozit,cantitate,prag_minim,socket,memory_type,form_factor,interface,storage_form
-PNY-NHS-16-GB,PNY NHS 16 GB,RAM,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-PANRAM-PSD3L1600C118,Panram PSD3L1600C118GVS 8 GB,RAM,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-MUSHKIN-996580-4-GB,Mushkin 996580 4 GB,RAM,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-CRUCIAL-CT2K25664BA1,Crucial CT2K25664BA160BA 4 GB,RAM,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-KINGSTON-KVR18R13S8L,Kingston KVR18R13S8L/4 4 GB,RAM,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-KINGSTON-SAVAGE-64-G,Kingston Savage 64 GB,RAM,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-KLEVV-FIT-8-GB,Klevv Fit 8 GB,RAM,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-KLEVV-FIT-FAKER-EDIT,Klevv FIT Faker Edition 8 GB,RAM,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-CRUCIAL-CT2KIT25664B,Crucial CT2KIT25664BA160BJ 4 GB,RAM,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-GEIL-POTENZA-32-GB,GeIL POTENZA 32 GB,RAM,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-KINGSTON-KVR21R15S4/,Kingston KVR21R15S4/8I 8 GB,RAM,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-KINGSTON-KVR21R15S4K,Kingston KVR21R15S4K4/32I 32 GB,RAM,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-PANRAM-VALUE-8-GB,Panram Value 8 GB,RAM,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-CRUCIAL-CT2K4G4SFS82,Crucial CT2K4G4SFS8213 8 GB,RAM,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-CRUCIAL-CT2K8G4SFD82,Crucial CT2K8G4SFD8213 16 GB,RAM,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-SAMSUNG-M393B2G70BH0,Samsung M393B2G70BH0-CMAQ8M 16 GB,RAM,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-KINGSTON-SAVAGE-4-GB,Kingston Savage 4 GB,RAM,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-KINGSTON-KVR21R15D8/,Kingston KVR21R15D8/8I 8 GB,RAM,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-TEAMGROUP-DARK-PRO-8,TEAMGROUP Dark Pro 8 GB,RAM,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-CRUCIAL-CT2K8G3ERVLD,Crucial CT2K8G3ERVLD8160B 16 GB,RAM,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-CRUCIAL-CT2KIT51272B,Crucial CT2KIT51272BA186DJ 8 GB,RAM,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-AVEXIR-ROG-IMPACT-8-,Avexir ROG Impact 8 GB,RAM,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-AVEXIR-ROG-RED-TESLA,Avexir ROG Red Tesla 8 GB,RAM,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-AVEXIR-ROG-IMPACT-16,Avexir ROG Impact 16 GB,RAM,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-AVEXIR-ROG-RED-TESLA,Avexir ROG Red Tesla 16 GB,RAM,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-AVEXIR-ROG-RED-TESLA,Avexir ROG Red Tesla 32 GB,RAM,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-KINGSTON-D4G72M151-3,Kingston D4G72M151 32 GB,RAM,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-KINGSTON-KVR21R15D8K,Kingston KVR21R15D8K4/32I 32 GB,RAM,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-KINGSTON-KVR16E11K3/,Kingston KVR16E11K3/24I 24 GB,RAM,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-KINGSTON-KVR16LR11D4,Kingston KVR16LR11D4K4/64I 64 GB,RAM,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-AVEXIR-GREEN-TESLA-1,Avexir Green Tesla 16 GB,RAM,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-CORSAIR-DOMINATOR-PL,Corsair Dominator Platinum ROG 16 GB,RAM,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-CORSAIR-MAC-MEMORY-3,Corsair Mac Memory 32 GB,RAM,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-AVEXIR-GREEN-TESLA-3,Avexir Green Tesla 32 GB,RAM,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-TEAMGROUP-T-FORCE-XT,TEAMGROUP T-Force Xtreem 8 GB,RAM,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-AVEXIR-AVD4SZ1213315,Avexir AVD4SZ121331508G-1B 8 GB,RAM,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-KINGSTON-HX421S14IBK,Kingston HX421S14IBK4/32 64 GB,RAM,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-KINGSTON-IMPACT-64-G,Kingston Impact 64 GB,RAM,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-KINGSTON-KCP421SD8/1,Kingston KCP421SD8/16 16 GB,RAM,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-TEAMGROUP-VULCAN-4-G,TEAMGROUP Vulcan 4 GB,RAM,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-TEAMGROUP-DELTA-8-GB,TEAMGROUP Delta 8 GB,RAM,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-GEIL-EVO-X-AMD-EDITI,GeIL EVO X AMD Edition 16 GB,RAM,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-KINGSTON-KCP316SD8/8,Kingston KCP316SD8/8 8 GB,RAM,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-CRUCIAL-SPORT-LT-16-,Crucial Sport LT 16 GB,RAM,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-APACER-PANTHER-SILVE,Apacer Panther Silver 8 GB,RAM,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-MICRON-MT18KSF51272H,Micron MT18KSF51272HZ-1G6K2 4 GB,RAM,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-KINGSTON-KVR24R17S8/,Kingston KVR24R17S8/8MA 8 GB,RAM,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-TEAMGROUP-NIGHT-HAWK,TEAMGROUP Night Hawk 32 GB,RAM,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-ADATA-AX4U2400W4G16-,ADATA AX4U2400W4G16-DRG 8 GB,RAM,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-ADATA-AX4U2666W4G16-,ADATA AX4U2666W4G16-DRG 8 GB,RAM,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-CORSAIR-CORSAIR-VENG,Corsair CORSAIR Vengeance RGB 64GB (8 x 8GB) 288-Pin DDR4 SDRAM DDR4 2933 (PC4 23400) Desktop Memory Model CMR64GX4M8Z2933C16 64 GB,RAM,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-ADATA-AX4U2400316G16,ADATA AX4U2400316G16-DRG 32 GB,RAM,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-AVEXIR-CORE-BLUE-32-,Avexir Core Blue 32 GB,RAM,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-AVEXIR-CORE-WHITE-32,Avexir Core White 32 GB,RAM,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-AVEXIR-IMPACT-ROG-16,Avexir Impact ROG 16 GB,RAM,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-AVEXIR-IMPACT-ROG-32,Avexir Impact ROG 32 GB,RAM,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-AVEXIR-TESLA-ROG-32-,Avexir Tesla ROG 32 GB,RAM,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-AVEXIR-CORE-BLUE-16-,Avexir Core Blue 16 GB,RAM,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-AVEXIR-BLITZ-32-GB,Avexir Blitz 32 GB,RAM,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-AVEXIR-BLITZ-1.1-32-,Avexir Blitz 1.1 32 GB,RAM,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-PATRIOT-VIPER-LED-8-,Patriot Viper LED 8 GB,RAM,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-TEAMGROUP-T-FORCE-DA,TEAMGROUP T-Force Dark 4 GB,RAM,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-TEAMGROUP-T-FORCE-DA,TEAMGROUP T-Force Dark Pro 8 GB,RAM,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-GEIL-SUPER-LUCE-RGB-,GeIL SUPER LUCE RGB 8 GB,RAM,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-CRUCIAL-CT8G4RFS424A,Crucial CT8G4RFS424A 8 GB,RAM,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-CRUCIAL-CT8G4RFS4266,Crucial CT8G4RFS4266 8 GB,RAM,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-GEIL-GS48GB2133C15SC,GeIL GS48GB2133C15SC 8 GB,RAM,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-GEIL-GS416GB2133C15D,GeIL GS416GB2133C15DC 16 GB,RAM,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-GEIL-GS432GB2133C15D,GeIL GS432GB2133C15DC 32 GB,RAM,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-GEIL-GS48GB2133C15DC,GeIL GS48GB2133C15DC 8 GB,RAM,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-GEIL-GS44GB2133C15SC,GeIL GS44GB2133C15SC 4 GB,RAM,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-TEAMGROUP-T-FORCE-VU,TEAMGROUP T-Force Vulcan 4 GB,RAM,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-KINGSTON-HYPERX-IMPA,Kingston HyperX Impact 16 GB,RAM,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-KINGSTON-HYPERX-IMPA,Kingston HyperX Impact 32 GB,RAM,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-KINGSTON-KSM24RS4/16,Kingston KSM24RS4/16HAI 16 GB,RAM,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-V7-V7192008GBS-8-GB,V7 V7192008GBS 8 GB,RAM,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-VISIONTEK-900384-2-G,VisionTek 900384 2 GB,RAM,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-VISIONTEK-900849-8-G,VisionTek 900849 8 GB,RAM,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-CRUCIAL-CT102464BF18,Crucial CT102464BF186D 8 GB,RAM,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-CRUCIAL-CT25664BD160,Crucial CT25664BD160BJ 2 GB,RAM,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-CRUCIAL-CT2K25664BD1,Crucial CT2K25664BD160BA 4 GB,RAM,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-CRUCIAL-CT2K8G3ERSLD,Crucial CT2K8G3ERSLD8160B 16 GB,RAM,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-CRUCIAL-CT2K8G3ERSLS,Crucial CT2K8G3ERSLS4160B 16 GB,RAM,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-CRUCIAL-CT3K8G3ERSLD,Crucial CT3K8G3ERSLD8160B 24 GB,RAM,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-CRUCIAL-CT8G3ERSDD81,Crucial CT8G3ERSDD8186D 8 GB,RAM,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-CRUCIAL-CT102472BF16,Crucial CT102472BF160B 8 GB,RAM,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-CRUCIAL-CT8G4WFD8266,Crucial CT8G4WFD8266 8 GB,RAM,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-CRUCIAL-CT16G4WFD824,Crucial CT16G4WFD824A 16 GB,RAM,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-CRUCIAL-BALLISTIX-TA,Crucial Ballistix Tactical Tracer 64 GB,RAM,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-SAMSUNG-M393A4K40CB1,Samsung M393A4K40CB1-CRC4Q 32 GB,RAM,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-KINGSTON-KTL-TS424S8,Kingston KTL-TS424S8/8G 8 GB,RAM,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-KINGSTON-KTH-PL426/1,Kingston KTH-PL426/16G 16 GB,RAM,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-TEAMGROUP-BLS4K8G4D2,TEAMGROUP BLS4K8G4D240FSCK 4 GB,RAM,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-KINGSTON-KTH-PL426S8,Kingston KTH-PL426S8/8G 8 GB,RAM,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-KINGSTON-KCS-UC426/1,Kingston KCS-UC426/16G 16 GB,RAM,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-KINGSTON-KCP424ES8/8,Kingston KCP424ES8/8DUP 8 GB,RAM,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-CRUCIAL-CT8G4RFS824A,Crucial CT8G4RFS824A 8 GB,RAM,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-CRUCIAL-CT2K4G4RFS82,Crucial CT2K4G4RFS8266 8 GB,RAM,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-KINGSTON-KSM26RD8/16,Kingston KSM26RD8/16HAI 16 GB,RAM,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-CRUCIAL-CT4G4RFS8266,Crucial CT4G4RFS8266 4 GB,RAM,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-CRUCIAL-BALLISTIX-SP,Crucial Ballistix Sport AT 8 GB,RAM,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-GEIL-TUF-SUPER-LUCE-,GeIL TUF SUPER LUCE 16 GB,RAM,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-GEIL-TUF-SUPER-LUCE-,GeIL TUF SUPER LUCE 8 GB,RAM,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-CORSAIR-CMSX4GX4M1A2,Corsair CMSX4GX4M1A2400C16 4 GB,RAM,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-ADATA-AD4S240038G17-,ADATA AD4S240038G17-R 8 GB,RAM,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-ADATA-AD4S266638G19-,ADATA AD4S266638G19-R 8 GB,RAM,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-GEIL-EVO-FORZA-32-GB,GeIL EVO FORZA 32 GB,RAM,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-KINGSTON-KCP424SS8/8,Kingston KCP424SS8/8 8 GB,RAM,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-ADATA-AD4S213338G15-,ADATA AD4S213338G15-2 16 GB,RAM,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-CRUCIAL-CT4G4SFS624A,Crucial CT4G4SFS624A 4 GB,RAM,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-KLEVV-FIT-16-GB,Klevv Fit 16 GB,RAM,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-ADATA-AD4S2400316G17,ADATA AD4S2400316G17-2 32 GB,RAM,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-ADATA-AD4S2666316G19,ADATA AD4S2666316G19-D 32 GB,RAM,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-SILICON-POWER-SU016G,Silicon Power SU016GBSFU240B02NA 16 GB,RAM,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-SILICON-POWER-SU016G,Silicon Power SU016GBSFU266B22NA 16 GB,RAM,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-CRUCIAL-CT8G4RFD8266,Crucial CT8G4RFD8266 8 GB,RAM,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-SILICON-POWER-SU016G,Silicon Power SU016GBLFU266B02NA 16 GB,RAM,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-SUPER-TALENT-F24EB16,Super Talent F24EB16GS 16 GB,RAM,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-GEIL-GS48GB2400C16SC,GeIL GS48GB2400C16SC 8 GB,RAM,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-CRUCIAL-CT8G4RFS8293,Crucial CT8G4RFS8293 8 GB,RAM,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-CRUCIAL-CT4G4DFS632A,Crucial CT4G4DFS632A 4 GB,RAM,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-OLOY-MD4MU081G82619D,OLOy MD4MU081G82619D 16 GB,RAM,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-OLOY-MD4MU081G83014D,OLOy MD4MU081G83014D 16 GB,RAM,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-OLOY-MD4MU081G83015D,OLOy MD4MU081G83015D 16 GB,RAM,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-OLOY-MD4U083015BASA-,OLOy MD4U083015BASA 8 GB,RAM,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-OLOY-MD4U083216BADA-,OLOy MD4U083216BADA 16 GB,RAM,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-OLOY-MD4MU081G83016D,OLOy MD4MU081G83016DI 16 GB,RAM,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-OLOY-MD4MU081G82417N,OLOy MD4MU081G82417NI 8 GB,RAM,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-OLOY-MD4U082417IBDA-,OLOy MD4U082417IBDA 16 GB,RAM,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-OLOY-MD4U082417IBSA-,OLOy MD4U082417IBSA 8 GB,RAM,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-OLOY-MD4U083618IADA-,OLOy MD4U083618IADA 16 GB,RAM,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-OLOY-MD4U042417IBSA-,OLOy MD4U042417IBSA 4 GB,RAM,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-OLOY-MD4U083216BASA-,OLOy MD4U083216BASA 8 GB,RAM,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-OLOY-MD4U042417BBSA-,OLOy MD4U042417BBSA 4 GB,RAM,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-OLOY-MD4U082417BBDA-,OLOy MD4U082417BBDA 16 GB,RAM,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-OLOY-MD4U162619BBDA-,OLOy MD4U162619BBDA 32 GB,RAM,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-OLOY-MD4U083016IADA-,OLOy MD4U083016IADA 16 GB,RAM,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-TEAMGROUP-T-FORCE-T1,TEAMGROUP T-Force T1 4 GB,RAM,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-SUPERMICRO-MEM-DR416,Supermicro MEM-DR416L-CV02-EU26 16 GB,RAM,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-CRUCIAL-CT16G4RFD426,Crucial CT16G4RFD4266-2G6E1 16 GB,RAM,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-CRUCIAL-CT16G4RFD832,Crucial CT16G4RFD832A 16 GB,RAM,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-OLOY-MD4U163016BADA-,OLOy MD4U163016BADA 32 GB,RAM,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-OLOY-MD4U163016BASA-,OLOy MD4U163016BASA 16 GB,RAM,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-OLOY-MD4U083015BADA-,OLOy MD4U083015BADA 16 GB,RAM,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-OLOY-MD4U083618BFDA-,OLOy MD4U083618BFDA 16 GB,RAM,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-OLOY-MD4U082417BBST-,OLOy MD4U082417BBST 8 GB,RAM,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-CRUCIAL-BALLISTIX-TA,Crucial Ballistix Tactical Tracer RGB 32 GB,RAM,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-CRUCIAL-BALLISTIX-TA,Crucial Ballistix Tactical Tracer RGB 8 GB,RAM,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-OLOY-MD4U083216BGDA-,OLOy MD4U083216BGDA 16 GB,RAM,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-V-COLOR-TB416G24D817,V-Color TB416G24D817 16 GB,RAM,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-KINGSTON-KCP426SS6/4,Kingston KCP426SS6/4 4 GB,RAM,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-OLOY-MD4U322616DJDA-,OLOy MD4U322616DJDA 64 GB,RAM,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-G.SKILL-F4-4000C15Q-,G.Skill F4-4000C15Q-32GTRS 64 GB,RAM,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-GEIL-GEIL-EVO-POTENZ,GeIL GeIL EVO POTENZA 16GB (2 x 8GB) 288-Pin DDR4 SDRAM DDR4 3600 (PC4 28800) Desktop Memory Model GPB416GB3600C18ADC 16 GB,RAM,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-OLOY-MD4U163016CHSA-,OLOy MD4U163016CHSA 16 GB,RAM,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-OLOY-MD4U163016CJQA-,OLOy MD4U163016CJQA 64 GB,RAM,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-OLOY-MD4U163216CJQA-,OLOy MD4U163216CJQA 64 GB,RAM,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-OLOY-MD4U162417BGDA-,OLOy MD4U162417BGDA 32 GB,RAM,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-OLOY-MD4U083016BHDA-,OLOy MD4U083016BHDA 16 GB,RAM,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-OLOY-MD4U162417BFDA-,OLOy MD4U162417BFDA 32 GB,RAM,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-OLOY-MD4U082616BHDA-,OLOy MD4U082616BHDA 16 GB,RAM,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-OLOY-MD4U162619BHDA-,OLOy MD4U162619BHDA 32 GB,RAM,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-OLOY-MD4U1640190DJ0D,OLOy MD4U1640190DJ0DA 32 GB,RAM,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-PNY-PERFORMANCE-4-GB,PNY Performance 4 GB,RAM,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-KINGSTON-KSM29RD4/32,Kingston KSM29RD4/32MEI 32 GB,RAM,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-KINGSTON-HYPERX-IMPA,Kingston HyperX Impact 8 GB,RAM,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-OLOY-MD4U3230161DHMQ,OLOy MD4U3230161DHMQA 128 GB,RAM,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-OLOY-ND4U1632161DH0D,OLOy ND4U1632161DH0DA 32 GB,RAM,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-SILICON-POWER-SU016G,Silicon Power SU016GBLFU240BD2AH 16 GB,RAM,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-SILICON-POWER-SP016G,Silicon Power SP016GXLZU320BDAAD 16 GB,RAM,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-OLOY-MD4U1630160DHKQ,OLOy MD4U1630160DHKQA 64 GB,RAM,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-NEO-FORZA-NMUD480E82,Neo Forza NMUD480E82-3200DB21 16 GB,RAM,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-SILICON-POWER-SP016G,Silicon Power SP016GXLZU360BDAAD 16 GB,RAM,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-KINGSTON-KSM29RD4/64,Kingston KSM29RD4/64HAR 64 GB,RAM,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-KINGSTON-KSM26RS8/16,Kingston KSM26RS8/16MEI 16 GB,RAM,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-KINGSTON-HYPERX-PRED,Kingston HyperX Predator RGB 256 GB,RAM,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-APACER-AS-4-GB,Apacer AS 4 GB,RAM,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-NEO-FORZA-NMUD340D81,Neo Forza NMUD340D81-1600CA10 4 GB,RAM,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-NEO-FORZA-FAYE-64-GB,Neo Forza FAYE 64 GB,RAM,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-TEAMGROUP-T-FORCE-DA,TEAMGROUP T-Force Dark Z 64 GB,RAM,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-SILICON-POWER-SU016G,Silicon Power SU016GBLFU266BD2J6 16 GB,RAM,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-SILICON-POWER-SU032G,Silicon Power SU032GBSFU266B22AB 32 GB,RAM,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-SILICON-POWER-SP016G,Silicon Power SP016GBLTU160ND2J7 16 GB,RAM,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-SILICON-POWER-SP016G,Silicon Power SP016GLSTU160N22IP 16 GB,RAM,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-SILICON-POWER-SP016G,Silicon Power SP016GBSFU266B22 16 GB,RAM,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-ACER-PREDATOR-TALOS-,Acer Predator Talos 8 GB,RAM,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
-ACER-PREDATOR-TALOS-,Acer Predator Talos 64 GB,RAM,,24,ACTIV,Central,Bucuresti,RO,10,2,,,,,
